년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Jun-18,힐튼,커피,크림커피,,일반,40,63
Jun-18,힐튼,커피,에스프레소 커피,,일반,28,31
Jun-18,힐튼,커피,아이스커피(크림),,일반,45,45
Jun-18,힐튼,커피,아이스카페라떼,,일반,109,151
Jun-18,힐튼,커피,아이스커피(블랙),,일반,680,1050
Jun-18,힐튼,커피,카푸치노 커피,,일반,116,410
Jun-18,힐튼,커피,아메리칸 커피(블랙),,일반,126,240
Jun-18,힐튼,커피,아이스커피(설탕),,일반,40,44
Jun-18,힐튼,기타,초콜릿(스니커즈),,일반,196,2990
Jun-18,힐튼,기타,더블(큰잔),,일반,70,86
Jun-18,힐튼,기타,컨디션(VIP),,VIP,12,14
Jun-18,힐튼,기타,ADD-SUGAR,,일반,37,38
Jun-18,힐튼,기타,VIP용 초콜릿,,일반,88,222
Jun-18,힐튼,기타,사탕,,일반,37,102
Jun-18,힐튼,기타,에비앙생수(330ML),,일반,826,1339
Jun-18,힐튼,기타,레스토랑에서식사,,일반,16,16
Jun-18,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,11,18
Jun-18,힐튼,기타,NO-ICE,,일반,22,26
Jun-18,힐튼,기타,1인 식사,,일반,25,25
Jun-18,힐튼,기타,믹스넛(혼합땅콩),,VIP,208,11057
Jun-18,힐튼,기타,물수건(HOT),물수건,일반,308,331
Jun-18,힐튼,기타,핫식스(에너지드링크),,일반,39,52
Jun-18,힐튼,기타,비타500(180ML),,일반,150,307
Jun-18,힐튼,기타,NO-SUGAR,,일반,115,137
Jun-18,힐튼,기타,정관장 홍삼원골드,,일반,86,145
Jun-18,힐튼,기타,이쑤시개,,일반,1,1
Jun-18,힐튼,기타,진하게,,일반,17,17
Jun-18,힐튼,기타,페리에워터(BOTTLE),,일반,288,344
Jun-18,힐튼,기타,호두,,일반,31,43
Jun-18,힐튼,기타,ADD-화인스위트,,일반,5,5
Jun-18,힐튼,기타,VIP용 쿠키,,일반,12,33
Jun-18,힐튼,기타,얼음잔,,일반,95,134
Jun-18,힐튼,기타,물수건(COOL),,일반,229,269
Jun-18,힐튼,기타,목캔디,,일반,27,114
Jun-18,힐튼,기타,연하게,,VIP,18,19
Jun-18,힐튼,기타,ICE,,일반,20,23
Jun-18,힐튼,기타,아몬드,,일반,137,232
Jun-18,힐튼,기타,VIP용 홍삼한뿌리,,일반,146,217
Jun-18,힐튼,기타,3인 식사,,일반,3,3
Jun-18,힐튼,기타,2인 식사,,일반,233,233
Jul-18,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,1171,1176
Jul-18,힐튼,숲/샌드위치,파니니샌드위치,Panini Sandwich(파니니샌드위치),일반,42,42
Jul-18,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,173,233
Jul-18,힐튼,숲/샌드위치,세븐럭샌드위치,7 Luck Sandwich(세븐럭샌드위치),일반,701,739
Jul-18,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,2160,2164
Jul-18,힐튼,라이스류,참돔회덮밥,Rice with Sliced Red Sea Bream Raw Fish(참돔회덮밥),일반,147,147
Jul-18,힐튼,라이스류,현미밥(VIP용),,VIP,118,119
Jul-18,힐튼,라이스류,두부조림정식,Braised Tofu with Rice(두부조림정식),일반,256,256
Jul-18,힐튼,라이스류,부대찌개정식,Spicy Sausage Stew(부대찌개정식),일반,2689,2693
Jul-18,힐튼,라이스류,된장찌개정식,Soybean Paste Stew (된장찌개정식),일반,1616,1619
Jul-18,힐튼,라이스류,동파육(VIP용),Fried Pork Belly in Soy Sauce(동파육),VIP,219,223
Jul-18,힐튼,라이스류,김치찌개&고등어구이,Set Menu with Grilled Mackerel and Kimchi Stew(김치찌개&고등어구이),일반,384,384
Jul-18,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,2306,2309
Jul-18,힐튼,라이스류,랍스타전복버터구이(VIP용),Grilled Lobster with Butter(랍스타전복버터구이),VIP,62,62
Jul-18,힐튼,라이스류,나주곰탕,NaJu Beef Bone Soup(나주곰탕),일반,3403,3419
Jul-18,힐튼,라이스류,만두전골,Dumpling Stew(만두전골),일반,184,184
Jul-18,힐튼,라이스류,돈육갈비찜,Braised Pork Ribs(돈육갈비찜),일반,4140,4147
Jul-18,힐튼,라이스류,전가복(VIP),Stewed Assorted Delicacies (전가복),VIP,21,21
Jul-18,힐튼,라이스류,전복비빔밥,Abalone Bibimbap (Abalone Mixed Rice(전복비빔밥),일반,182,182
Jul-18,힐튼,라이스류,전복삼계탕(특선),Ginseng Chicken Stew with Abalone(전복삼계탕),일반,150,194
Jul-18,힐튼,라이스류,간장게장정식&아욱국(VIP용),Soy Sauce Marinated Crab & Soybean Paste Soup with Curled Mallow(간장게장&아욱국),VIP,28,28
Jul-18,힐튼,라이스류,소고기카레라이스,Beef Curry Rice(비프카레라이스),일반,1421,1426
Jul-18,힐튼,라이스류,묵비빔밥,Bibimbap(묵비빔밥),일반,481,481
Jul-18,힐튼,라이스류,새우볶음밥,Fried Shrimp Rice(새우볶음밥),일반,3339,3352
Jul-18,힐튼,라이스류,전복미역국,Seaweed Soup with Abalone(전복미역국),일반,2516,2528
Jul-18,힐튼,라이스류,바베큐폭립정식,Barbecue Pork Ribs(바베큐폭립정식),일반,195,195
Jul-18,힐튼,라이스류,불고기정식,Bulgogi with Rice(불고기정식),일반,2652,2654
Jul-18,힐튼,라이스류,세븐럭스테이크,7Luck Steak(세븐럭스테이크),일반,6885,6904
Jul-18,힐튼,라이스류,해산물버터구이,Grilled Seafood with Butter(해산물버터구이),VIP,359,363
Jul-18,힐튼,라이스류,갈치구이정식(VIP),Grilled Cutlassfish(갈치구이정식),VIP,444,456
Jul-18,힐튼,라이스류,오리보쌈정식,Napa Wraps with Duck(오리보쌈정식),일반,441,445
Jul-18,힐튼,라이스류,챠슈덮밥,Bowl of Rice Topped with Chashu(차슈덮밥),일반,267,267
Jul-18,힐튼,라이스류,아욱국정식,Soybean Paste Soup with Curled Mallow(아욱국정식),일반,158,158
Jul-18,힐튼,라이스류,베이컨곤드레볶음밥,Bacon-Seasoned Thistle with Rice(베이컨곤드레볶음밥),일반,163,163
Jul-18,힐튼,면류,물냉면,Cold Buckwheat Noodles(물냉면),일반,2360,2376
Jul-18,힐튼,면류,신라면,"Korean Ramen(Shin Ramen,신라면)",일반,336,340
Jul-18,힐튼,면류,토마토스파게티,Spaghetti with Tomato Sauce(토마토스파게티),일반,879,887
Jul-18,힐튼,면류,물회정식,Spicy Chilled Noodles With Sashimi(물회),일반,62,81
Jul-18,힐튼,면류,짜장면,Fried Noddle(Jajangmyeon)(짜장면),일반,184,185
Jul-18,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,28,42
Jul-18,힐튼,VIP안주,체리(VIP용),,VIP,300,352
Jul-18,힐튼,VIP안주,조각케익(VIP용),Piece of Cake(조각케익),VIP,34,41
Jul-18,힐튼,VIP안주,수박(VIP),,VIP,247,278
Jul-18,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,251,284
Jul-18,힐튼,VIP안주,복숭아(VIP용),,VIP,21,37
Jul-18,힐튼,VIP안주,참외(VIP용),,VIP,58,63
Jul-18,힐튼,VIP안주,메론(VIP용),,VIP,103,108
Jul-18,힐튼,VIP안주,과일치즈(VIP용),,VIP,18,18
Jul-18,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,89,108
Jul-18,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,1302,1398
Jul-18,힐튼,VIP안주,거봉(VIP용),,VIP,96,106
Jul-18,힐튼,브랜디,헤네시XO워터,,일반,1,1
Jul-18,힐튼,브랜디,브랜디 온더락(싱글),,일반,9,9
Jul-18,힐튼,브랜디,브랜디스트레이트,,일반,2,5
Jul-18,힐튼,브랜디,브랜디온더락더블,,일반,30,30
Jul-18,힐튼,브랜디,헤네시XO온더락,,일반,12,16
Jul-18,힐튼,브랜디,헤네시XO스트레이트,,일반,38,71
Jul-18,힐튼,위스키,발렌타인17년 온더락,,일반,50,64
Jul-18,힐튼,위스키,발렌타인17년 소다,,일반,32,40
Jul-18,힐튼,위스키,발렌타인17년 워터,,일반,32,32
Jul-18,힐튼,위스키,발렌타인17년 스트레이트,,일반,9,18
Jul-18,힐튼,위스키,조니워커블루 워터,,일반,6,6
Jul-18,힐튼,위스키,조니워커블루 스트레이트,,일반,7,15
Jul-18,힐튼,위스키,조니워커블루 온더락,,일반,94,140
Jul-18,힐튼,위스키,조니워커블루 소다,,일반,18,18
Jul-18,힐튼,레드와인,레드와인,,일반,24,26
Jul-18,힐튼,화이트와인,화이트와인,,일반,18,25
Jul-18,힐튼,맥주,생맥주+믹스넛,,VIP,6,6
Jul-18,힐튼,맥주,아사히,,일반,286,357
Jul-18,힐튼,맥주,생맥주,,VIP,19,675
Jul-18,힐튼,생과일주스,생과일주스(토마토),,VIP,177,184
Jul-18,힐튼,생과일주스,생과일주스(오렌지),,VIP,205,235
Jul-18,힐튼,생과일주스,생과일주스(인삼),,VIP,80,85
Jul-18,힐튼,생과일주스,생과일주스(키위),,VIP,375,418
Jul-18,힐튼,아이스크림,딸기아이스크림,,일반,146,182
Jul-18,힐튼,아이스크림,초코아이스크림,,일반,38,44
Jul-18,힐튼,아이스크림,녹차아이스크림,,일반,35,42
Jul-18,힐튼,아이스크림,바닐라아이스크림,,일반,193,228
Jul-18,힐튼,주류(일반용),소주 온더락,,일반,53,58
Jul-18,힐튼,주류(일반용),생맥주,,일반,1048,14266
Jul-18,힐튼,주류(일반용),잭다니엘 온더락,,일반,1,1
Jul-18,힐튼,주류(일반용),소주 스트레이트,,일반,1,2
Jul-18,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,16,18
Jul-18,힐튼,주류(일반용),레드와인,,일반,90,670
Jul-18,힐튼,주류(일반용),보드카 온더락,,일반,5,15
Jul-18,힐튼,주류(일반용),생맥주+믹스넛,,일반,134,1635
Jul-18,힐튼,주류(일반용),화이트와인,,일반,56,63
Jul-18,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,7,7
Jul-18,힐튼,주류(일반용),위스키스트레이트(더블),,일반,19,22
Jul-18,힐튼,주류(일반용),위스키온더락(더블),,일반,108,111
Jul-18,힐튼,주류(일반용),보드카 스트레이트,,일반,12,20
Jul-18,힐튼,주류(일반용),위스키온더락(싱글),,일반,23,27
Jul-18,힐튼,칵테일,잭 콕,,일반,21,23
Jul-18,힐튼,칵테일,위스키 콕,,일반,20,25
Jul-18,힐튼,칵테일,소주 워터(COLD),,일반,58,61
Jul-18,힐튼,칵테일,잭다니엘 소다,,일반,3,4
Jul-18,힐튼,칵테일,소주우롱워터,,일반,87,111
Jul-18,힐튼,칵테일,스크류 드라이버,,일반,4,4
Jul-18,힐튼,칵테일,진 토닉,,일반,101,106
Jul-18,힐튼,칵테일,보드카 토닉,,일반,15,19
Jul-18,힐튼,칵테일,브랜디 워터,,일반,2,2
Jul-18,힐튼,칵테일,위스키 워터(COLD),,일반,85,89
Jul-18,힐튼,칵테일,위스키 진저엘,,일반,3,3
Jul-18,힐튼,칵테일,위스키 소다,,일반,436,461
Jul-18,힐튼,음료,자스민차,,일반,21,28
Jul-18,힐튼,음료,자스민차(주전자),,VIP,1,1
Jul-18,힐튼,음료,아이스자스민차,,일반,2,2
Jul-18,힐튼,음료,생수(BOTTLE),,일반,86,17811
Jul-18,힐튼,음료,아이스 녹차,,일반,77,319
Jul-18,힐튼,음료,HOT WATER,,일반,21,22
Jul-18,힐튼,음료,"우유(HOT,SUGAR)",,일반,107,890
Jul-18,힐튼,음료,보이차(주전자),,VIP,4,4
Jul-18,힐튼,음료,칠성사이다,,일반,127,5075
Jul-18,힐튼,음료,레몬티,,일반,69,412
Jul-18,힐튼,음료,인삼차,,일반,193,559
Jul-18,힐튼,음료,아이스 인삼차,,일반,1,1
Jul-18,힐튼,음료,보리차(오차),,일반,47,211
Jul-18,힐튼,음료,생강차(VIP),,일반,75,79
Jul-18,힐튼,음료,꿀차,,일반,34,257
Jul-18,힐튼,음료,핫 초코,핫 초코,일반,32,446
Jul-18,힐튼,음료,아이스 꿀차,,일반,22,156
Jul-18,힐튼,음료,아이스 우롱차,,일반,216,438
Jul-18,힐튼,음료,아이스 초코,,일반,32,215
Jul-18,힐튼,음료,대추차(VIP),,일반,66,93
Jul-18,힐튼,음료,매실주스,,일반,31,875
Jul-18,힐튼,음료,유자차(VIP),,일반,48,50
Jul-18,힐튼,음료,비락식혜(VIP),,일반,19,31
Jul-18,힐튼,음료,진저엘,,일반,31,59
Jul-18,힐튼,음료,소다수,,일반,11,36
Jul-18,힐튼,음료,오렌지주스,,일반,118,2261
Jul-18,힐튼,음료,아이스 유자차(VIP),,일반,2,2
Jul-18,힐튼,음료,홍차,,일반,57,379
Jul-18,힐튼,음료,아이스 밀크티,,일반,15,63
Jul-18,힐튼,음료,토마토주스,,일반,82,2335
Jul-18,힐튼,음료,우유(COLD),,일반,171,4456
Jul-18,힐튼,음료,콜라,,일반,889,11496
Jul-18,힐튼,음료,토닉워터,,일반,4,7
Jul-18,힐튼,음료,HOT WATER(주전자),,VIP,10,10
Jul-18,힐튼,음료,아이스 홍차,,일반,223,2414
Jul-18,힐튼,음료,아이스 워터,,일반,33,46
Jul-18,힐튼,음료,아이스 보리차(오차),,일반,22,57
Jul-18,힐튼,음료,다이어트 콜라,,일반,41,487
Jul-18,힐튼,음료,우유(HOT),,일반,215,5198
Jul-18,힐튼,음료,녹차,,일반,157,557
Jul-18,힐튼,음료,레몬 스쿼시,,일반,276,2476
Jul-18,힐튼,음료,우롱차,,일반,51,225
Jul-18,힐튼,음료,밀크티,,일반,26,240
Jul-18,힐튼,커피,아메리칸 커피(블랙),,일반,162,347
Jul-18,힐튼,커피,카푸치노 커피,,일반,111,506
Jul-18,힐튼,커피,아이스커피(크림),,일반,55,92
Jul-18,힐튼,커피,에스프레소 커피,,일반,15,39
Jul-18,힐튼,커피,블랙커피,,일반,737,3506
Jul-18,힐튼,커피,카페라테(카페오레),,일반,173,576
Jul-18,힐튼,커피,아이스카푸치노,,일반,59,95
Jul-18,힐튼,커피,커피(일반),,일반,361,2339
Jul-18,힐튼,커피,아메리칸 커피(설탕),,일반,11,34
Jul-18,힐튼,커피,아이스커피(설탕),,일반,64,101
Jul-18,힐튼,커피,크림커피,,일반,34,90
Jul-18,힐튼,커피,아이스커피(블랙),,일반,872,1514
Jul-18,힐튼,커피,설탕커피,,일반,93,209
Jul-18,힐튼,커피,아이스카페라떼,,일반,146,239
Jul-18,힐튼,커피,아이스커피(일반),,일반,584,7435
Jul-18,힐튼,기타,사탕,,일반,36,600
Jul-18,힐튼,기타,NO-ICE,,일반,11,11
Jul-18,힐튼,기타,목캔디,,일반,24,85
Jul-18,힐튼,기타,물수건(HOT),물수건,일반,254,274
Jul-18,힐튼,기타,얼음잔,,일반,187,221
Jul-18,힐튼,기타,NO-SUGAR,,일반,102,103
Jul-18,힐튼,기타,찻잔,,일반,2,4
Jul-18,힐튼,기타,VIP용 쿠키,,일반,39,68
Jul-18,힐튼,기타,페리에워터(BOTTLE),,일반,358,478
Jul-18,힐튼,기타,핫식스(에너지드링크),,일반,63,76
Jul-18,힐튼,기타,3인 식사,,일반,3,3
Jul-18,힐튼,기타,아몬드,,일반,167,255
Jul-18,힐튼,기타,컨디션(VIP),,VIP,16,33
Jul-18,힐튼,기타,호두,,일반,44,95
Jul-18,힐튼,기타,레스토랑에서식사,,일반,32,32
Jul-18,힐튼,기타,초콜릿(스니커즈),,일반,201,1737
Jul-18,힐튼,기타,VIP용 초콜릿,,일반,104,258
Jul-18,힐튼,기타,VIP용 홍삼한뿌리,,일반,115,191
Jul-18,힐튼,기타,1인 식사,,일반,34,34
Jul-18,힐튼,기타,진하게,,일반,56,57
Jul-18,힐튼,기타,비타500(180ML),,일반,125,306
Jul-18,힐튼,기타,에비앙생수(330ML),,일반,799,1340
Jul-18,힐튼,기타,ICE,,일반,14,15
Jul-18,힐튼,기타,2인 식사,,일반,298,299
Jul-18,힐튼,기타,더블(큰잔),,일반,71,88
Jul-18,힐튼,기타,연하게,,VIP,14,14
Jul-18,힐튼,기타,이쑤시개,,일반,1,1
Jul-18,힐튼,기타,물수건(COOL),,일반,288,431
Jul-18,힐튼,기타,믹스넛(혼합땅콩),,VIP,296,11892
Jul-18,힐튼,기타,ADD-SUGAR,,일반,50,54
Jul-18,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,7,7
Jul-18,힐튼,기타,정관장 홍삼원골드,,일반,127,261
Aug-18,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,1255,1258
Aug-18,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,198,226
Aug-18,힐튼,숲/샌드위치,세븐럭샌드위치,7 Luck Sandwich(세븐럭샌드위치),일반,791,796
Aug-18,힐튼,라이스류,돈육갈비찜,Braised Pork Ribs(돈육갈비찜),일반,4931,4942
Aug-18,힐튼,라이스류,나주곰탕,NaJu Beef Bone Soup(나주곰탕),일반,3644,3651
Aug-18,힐튼,라이스류,세븐럭스테이크,7Luck Steak(세븐럭스테이크),일반,6872,6884
Aug-18,힐튼,라이스류,새우볶음밥,Fried Shrimp Rice(새우볶음밥),일반,3814,3822
Aug-18,힐튼,라이스류,전복미역국,Seaweed Soup with Abalone(전복미역국),일반,2505,2514
Aug-18,힐튼,라이스류,현미밥(VIP용),,VIP,83,87
Aug-18,힐튼,라이스류,묵비빔밥,Bibimbap(묵비빔밥),일반,498,498
Aug-18,힐튼,라이스류,해산물버터구이,Grilled Seafood with Butter(해산물버터구이),VIP,409,412
Aug-18,힐튼,라이스류,된장찌개정식,Soybean Paste Stew (된장찌개정식),일반,2219,2229
Aug-18,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,2523,2531
Aug-18,힐튼,라이스류,갈치구이정식(VIP),Grilled Cutlassfish(갈치구이정식),VIP,537,540
Aug-18,힐튼,라이스류,불고기정식,Bulgogi with Rice(불고기정식),일반,2886,2890
Aug-18,힐튼,라이스류,동파육(VIP용),Fried Pork Belly in Soy Sauce(동파육),VIP,253,260
Aug-18,힐튼,라이스류,부대찌개정식,Spicy Sausage Stew(부대찌개정식),일반,2918,2921
Aug-18,힐튼,라이스류,소고기카레라이스,Beef Curry Rice(비프카레라이스),일반,1233,1246
Aug-18,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,2609,2612
Aug-18,힐튼,면류,신라면,"Korean Ramen(Shin Ramen,신라면)",일반,487,491
Aug-18,힐튼,면류,냉소바정식(특선),Cold Buckwheat Noodles(냉소바정식),일반,78,106
Aug-18,힐튼,면류,토마토스파게티,Spaghetti with Tomato Sauce(토마토스파게티),일반,952,953
Aug-18,힐튼,면류,물냉면,Cold Buckwheat Noodles(물냉면),일반,2261,2279
Aug-18,힐튼,VIP안주,파인애플(VIP용),,VIP,80,82
Aug-18,힐튼,VIP안주,과일치즈(VIP용),,VIP,11,11
Aug-18,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,39,59
Aug-18,힐튼,VIP안주,키위(VIP),,VIP,25,29
Aug-18,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,1498,1606
Aug-18,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,63,69
Aug-18,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,327,391
Aug-18,힐튼,VIP안주,거봉(VIP용),,VIP,72,77
Aug-18,힐튼,VIP안주,참외(VIP용),,VIP,15,16
Aug-18,힐튼,VIP안주,메론(VIP용),,VIP,49,49
Aug-18,힐튼,VIP안주,복숭아(VIP용),,VIP,360,398
Aug-18,힐튼,VIP안주,수박(VIP),,VIP,286,305
Aug-18,힐튼,VIP안주,조각케익(VIP용),Piece of Cake(조각케익),VIP,63,75
Aug-18,힐튼,브랜디,브랜디 온더락(싱글),,일반,5,6
Aug-18,힐튼,브랜디,헤네시XO온더락,,일반,23,33
Aug-18,힐튼,브랜디,헤네시XO워터,,일반,5,5
Aug-18,힐튼,브랜디,브랜디온더락더블,,일반,11,13
Aug-18,힐튼,브랜디,헤네시XO스트레이트,,일반,13,22
Aug-18,힐튼,브랜디,브랜디스트레이트,,일반,1,3
Aug-18,힐튼,브랜디,브랜디워터,,일반,11,11
Aug-18,힐튼,위스키,발렌타인17년 온더락,,일반,76,88
Aug-18,힐튼,위스키,발렌타인17년 스트레이트,,일반,26,29
Aug-18,힐튼,위스키,조니워커블루 소다,,일반,26,29
Aug-18,힐튼,위스키,조니워커블루 워터,,일반,1,1
Aug-18,힐튼,위스키,발렌타인17년 워터,,일반,18,20
Aug-18,힐튼,위스키,조니워커블루 스트레이트,,일반,6,6
Aug-18,힐튼,위스키,발렌타인17년 소다,,일반,31,31
Aug-18,힐튼,위스키,조니워커블루 온더락,,일반,67,87
Aug-18,힐튼,레드와인,레드와인,,일반,30,31
Aug-18,힐튼,화이트와인,화이트와인,,일반,21,22
Aug-18,힐튼,맥주,생맥주,,VIP,22,1598
Aug-18,힐튼,맥주,생맥주+믹스넛,,VIP,2,452
Aug-18,힐튼,맥주,아사히,,일반,236,289
Aug-18,힐튼,생과일주스,생과일주스(토마토),,VIP,184,204
Aug-18,힐튼,생과일주스,생과일주스(키위),,VIP,376,406
Aug-18,힐튼,생과일주스,생과일주스(오렌지),,VIP,175,212
Aug-18,힐튼,생과일주스,생과일주스(인삼),,VIP,119,160
Aug-18,힐튼,아이스크림,초코아이스크림,,일반,38,42
Aug-18,힐튼,아이스크림,딸기아이스크림,,일반,179,228
Aug-18,힐튼,아이스크림,녹차아이스크림,,일반,41,41
Aug-18,힐튼,아이스크림,바닐라아이스크림,,일반,219,256
Aug-18,힐튼,주류(일반용),생맥주+믹스넛,,일반,132,1867
Aug-18,힐튼,주류(일반용),위스키스트레이트(더블),,일반,22,44
Aug-18,힐튼,주류(일반용),보드카 온더락,,일반,5,5
Aug-18,힐튼,주류(일반용),위스키온더락(더블),,일반,56,57
Aug-18,힐튼,주류(일반용),소주 스트레이트,,일반,1,3
Aug-18,힐튼,주류(일반용),위스키온더락(싱글),,일반,46,51
Aug-18,힐튼,주류(일반용),잭다니엘 온더락,,일반,33,34
Aug-18,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,7,15
Aug-18,힐튼,주류(일반용),레드와인,,일반,117,396
Aug-18,힐튼,주류(일반용),화이트와인,,일반,30,34
Aug-18,힐튼,주류(일반용),소주 온더락,,일반,30,32
Aug-18,힐튼,주류(일반용),생맥주,,일반,1184,13250
Aug-18,힐튼,칵테일,위스키 콕,,일반,32,32
Aug-18,힐튼,칵테일,보드카 토닉,,일반,15,15
Aug-18,힐튼,칵테일,소주 워터(COLD),,일반,53,64
Aug-18,힐튼,칵테일,잭다니엘 소다,,일반,20,22
Aug-18,힐튼,칵테일,진 토닉,,일반,58,62
Aug-18,힐튼,칵테일,위스키 소다,,일반,368,397
Aug-18,힐튼,칵테일,위스키 진저엘,,일반,3,3
Aug-18,힐튼,칵테일,스크류 드라이버,,일반,24,35
Aug-18,힐튼,칵테일,위스키 워터(COLD),,일반,119,124
Aug-18,힐튼,칵테일,소주우롱워터,,일반,32,39
Aug-18,힐튼,칵테일,위스키 워터(HOT),,일반,1,1
Aug-18,힐튼,칵테일,잭 콕,,일반,29,31
Aug-18,힐튼,칵테일,브랜디 워터,,일반,9,9
Aug-18,힐튼,음료,녹차,,일반,146,487
Aug-18,힐튼,음료,HOT WATER,,일반,32,84
Aug-18,힐튼,음료,아이스 녹차,,일반,85,315
Aug-18,힐튼,음료,아이스 유자차(VIP),,일반,3,3
Aug-18,힐튼,음료,밀크티,,일반,29,133
Aug-18,힐튼,음료,생강차(VIP),,일반,46,67
Aug-18,힐튼,음료,우유(COLD),,일반,187,4582
Aug-18,힐튼,음료,아이스 인삼차,,일반,5,5
Aug-18,힐튼,음료,아이스 밀크티,,일반,10,36
Aug-18,힐튼,음료,보리차(오차),,일반,109,246
Aug-18,힐튼,음료,보이차(주전자),,VIP,12,12
Aug-18,힐튼,음료,인삼차,,일반,168,476
Aug-18,힐튼,음료,토마토주스,,일반,68,2051
Aug-18,힐튼,음료,다이어트 콜라,,일반,53,368
Aug-18,힐튼,음료,아이스 홍차,,일반,306,2776
Aug-18,힐튼,음료,꿀차,,일반,68,345
Aug-18,힐튼,음료,비락식혜(VIP),,일반,31,52
Aug-18,힐튼,음료,레몬 스쿼시,,일반,318,2659
Aug-18,힐튼,음료,아이스 초코,,일반,27,247
Aug-18,힐튼,음료,홍차,,일반,87,390
Aug-18,힐튼,음료,HOT WATER(주전자),,VIP,2,2
Aug-18,힐튼,음료,아이스 우롱차,,일반,190,387
Aug-18,힐튼,음료,콜라,,일반,944,10761
Aug-18,힐튼,음료,아이스 꿀차,,일반,21,126
Aug-18,힐튼,음료,"우유(HOT,SUGAR)",,일반,119,1212
Aug-18,힐튼,음료,아이스 보리차(오차),,일반,12,105
Aug-18,힐튼,음료,매실주스,,일반,35,1007
Aug-18,힐튼,음료,우유(HOT),,일반,260,4991
Aug-18,힐튼,음료,칠성사이다,,일반,139,4871
Aug-18,힐튼,음료,아이스 워터,,일반,32,80
Aug-18,힐튼,음료,진저엘,,일반,14,18
Aug-18,힐튼,음료,자스민차,,일반,20,29
Aug-18,힐튼,음료,우롱차,,일반,94,302
Aug-18,힐튼,음료,생수(BOTTLE),,일반,89,20684
Aug-18,힐튼,음료,소다수,,일반,12,61
Aug-18,힐튼,음료,대추차(VIP),,일반,35,41
Aug-18,힐튼,음료,아이스자스민차,,일반,14,14
Aug-18,힐튼,음료,자스민차(주전자),,VIP,2,2
Aug-18,힐튼,음료,유자차(VIP),,일반,34,40
Aug-18,힐튼,음료,오렌지주스,,일반,109,2191
Aug-18,힐튼,음료,핫 초코,핫 초코,일반,81,451
Aug-18,힐튼,음료,레몬티,,일반,57,333
Aug-18,힐튼,커피,에스프레소 커피,,일반,20,90
Aug-18,힐튼,커피,아메리칸 커피(설탕),,일반,13,98
Aug-18,힐튼,커피,아이스카페라떼,,일반,130,304
Aug-18,힐튼,커피,블랙커피,,일반,924,3641
Aug-18,힐튼,커피,크림커피,,일반,42,206
Aug-18,힐튼,커피,커피(일반),,일반,360,2127
Aug-18,힐튼,커피,아메리칸 커피(블랙),,일반,89,338
Aug-18,힐튼,커피,아이스커피(크림),,일반,30,156
Aug-18,힐튼,커피,카페라테(카페오레),,일반,161,927
Aug-18,힐튼,커피,아이스커피(블랙),,일반,1237,2323
Aug-18,힐튼,커피,설탕커피,,일반,90,348
Aug-18,힐튼,커피,카푸치노 커피,,일반,103,514
Aug-18,힐튼,커피,아이스커피(일반),,일반,541,7838
Aug-18,힐튼,커피,아이스카푸치노,,일반,37,197
Aug-18,힐튼,커피,아이스커피(설탕),,일반,81,238
Aug-18,힐튼,기타,VIP용 쿠키,,일반,7,25
Aug-18,힐튼,기타,컨디션(VIP),,VIP,18,26
Aug-18,힐튼,기타,ADD-SUGAR,,일반,52,69
Aug-18,힐튼,기타,비타500(180ML),,일반,138,334
Aug-18,힐튼,기타,목캔디,,일반,27,66
Aug-18,힐튼,기타,이쑤시개,,일반,1,1
Aug-18,힐튼,기타,연하게,,VIP,19,19
Aug-18,힐튼,기타,초콜릿(스니커즈),,일반,164,424
Aug-18,힐튼,기타,물수건(COOL),,일반,242,285
Aug-18,힐튼,기타,핫식스(에너지드링크),,일반,47,73
Aug-18,힐튼,기타,정관장 홍삼원골드,,일반,151,302
Aug-18,힐튼,기타,아몬드,,일반,123,157
