년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Dec-15,코엑스,주류(일반용),위스키온더락(더블),,일반,557,699
Dec-15,코엑스,주류(일반용),보드카(온더락),,일반,18,27
Dec-15,코엑스,주류(일반용),브랜디(일반),,VIP,72,137
Dec-15,코엑스,주류(일반용),소주(스트레이트),,일반,49,112
Dec-15,코엑스,주류(일반용),위스키스트레이트(더블),,일반,287,378
Dec-15,코엑스,칵테일,화이트 러시안,,일반,10,11
Dec-15,코엑스,칵테일,블랙 러시안,,일반,7,7
Dec-15,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,14,20
Dec-15,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,166,195
Dec-15,코엑스,칵테일,위스키 소다,,일반,212,269
Dec-15,코엑스,칵테일,보드카 토닉,,일반,19,21
Dec-15,코엑스,칵테일,위스키 워터,,일반,188,244
Dec-15,코엑스,칵테일,럼 콕,,일반,30,73
Dec-15,코엑스,칵테일,캄파리 소다,,일반,1,1
Dec-15,코엑스,칵테일,스크류 드라이버,,일반,4,4
Dec-15,코엑스,칵테일,진 토닉,,일반,226,298
Dec-15,코엑스,칵테일,위스키 콕(잭콕),,일반,436,544
Dec-15,코엑스,칵테일,칼루아 밀크,,일반,21,22
Dec-15,코엑스,음료,다이어트 콜라,,일반,281,460
Dec-15,코엑스,음료,아이스티,,일반,713,1002
Dec-15,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,848,1187
Dec-15,코엑스,음료,밀크티,,일반,152,250
Dec-15,코엑스,음료,꿀차,,일반,476,612
Dec-15,코엑스,음료,오렌지주스,,일반,297,444
Dec-15,코엑스,음료,대추차(VIP),,일반,39,170
Dec-15,코엑스,음료,유자차(VIP),,일반,168,315
Dec-15,코엑스,음료,진저엘,,일반,46,81
Dec-15,코엑스,음료,레몬티,,일반,434,561
Dec-15,코엑스,음료,포도주스,,일반,31,88
Dec-15,코엑스,음료,매실주스,,일반,120,171
Dec-15,코엑스,음료,자스민차,,일반,77,132
Dec-15,코엑스,음료,레몬 스쿼시,,일반,927,1198
Dec-15,코엑스,음료,소다수,,일반,175,233
Dec-15,코엑스,음료,칠성사이다,,일반,362,625
Dec-15,코엑스,음료,홍차,,일반,415,574
Dec-15,코엑스,음료,WATER,,일반,348,1532
Dec-15,코엑스,음료,녹차(오차),,일반,1567,1814
Dec-15,코엑스,음료,우롱차,,일반,733,927
Dec-15,코엑스,음료,토마토주스,,일반,405,514
Dec-15,코엑스,음료,생강차(VIP),,일반,158,297
Dec-15,코엑스,음료,생수(BOTTLE),,일반,907,14627
Dec-15,코엑스,음료,보리차,,일반,665,871
Dec-15,코엑스,음료,우유,,일반,1698,2291
Dec-15,코엑스,음료,핫초코(코코아),,일반,380,644
Dec-15,코엑스,음료,인삼차,,일반,1282,1532
Dec-15,코엑스,음료,펩시콜라,,일반,4474,5491
Dec-15,코엑스,음료,중국차(보이차-주전자),,VIP,52,103
Dec-15,코엑스,음료,토닉워터,,일반,12,55
Dec-15,코엑스,커피,크림커피,,일반,265,347
Dec-15,코엑스,커피,설탕커피,,일반,567,644
Dec-15,코엑스,커피,카푸치노 커피,,일반,489,650
Dec-15,코엑스,커피,아메리칸커피(설탕),,일반,90,164
Dec-15,코엑스,커피,커피(일반),,일반,5082,6176
Dec-15,코엑스,커피,아메리카노(블랙),,일반,5573,6584
Dec-15,코엑스,커피,카페오레(카페라떼),,일반,1086,1357
Dec-15,코엑스,커피,아이스커피(일반),,일반,2,2
Dec-15,코엑스,커피,에스프레소 커피,,일반,193,225
Dec-15,코엑스,기타,(NO SUGAR),,일반,352,386
Dec-15,코엑스,기타,물수건COOL(VIP),,일반,581,804
Dec-15,코엑스,기타,(유리잔),,VIP,93,146
Dec-15,코엑스,기타,쿠키(VIP),,일반,80,216
Dec-15,코엑스,기타,슬라이스 치즈,,일반,512,657
Dec-15,코엑스,기타,물수건HOT(VIP),물수건,일반,646,887
Dec-15,코엑스,기타,목캔디,,일반,281,1225
Dec-15,코엑스,기타,얼음잔,,일반,536,622
Dec-15,코엑스,기타,땅콩(믹스넛),,일반,2311,2795
Dec-15,코엑스,기타,핫식스(에너지음료),,일반,361,477
Dec-15,코엑스,기타,(1인분),,VIP,900,900
Dec-15,코엑스,기타,스니커즈미니바(VIP),,일반,1031,2019
Dec-15,코엑스,기타,(연하게),,VIP,354,412
Dec-15,코엑스,기타,(더블),,일반,188,203
Dec-15,코엑스,기타,껌(알껌)(VIP),,일반,202,631
Dec-15,코엑스,기타,비타500,,일반,909,1184
Dec-15,코엑스,기타,홍삼한뿌리(VIP),,일반,163,304
Dec-15,코엑스,기타,사탕,,일반,159,1126
Dec-15,코엑스,기타,광동쌍화탕,,일반,453,563
Dec-15,코엑스,기타,설탕(시럽),,일반,751,1028
Dec-15,코엑스,기타,주전자(POT),,VIP,165,208
Dec-15,코엑스,기타,(진하게),,일반,66,73
Dec-15,코엑스,기타,(머그잔),,일반,40,172
Dec-15,코엑스,기타,(NO ICE),,VIP,229,256
Dec-15,코엑스,기타,컨디션(VIP),,일반,33,106
Dec-15,코엑스,기타,에비앙워터(VIP),,일반,439,1150
Dec-15,코엑스,기타,꿀,,일반,130,210
Dec-15,코엑스,기타,초콜릿,,일반,561,2059
Dec-15,코엑스,기타,빨대,,일반,67,176
Dec-15,코엑스,기타,페리에워터(VIP),,일반,616,955
Jan-16,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,697,809
Jan-16,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,788,849
Jan-16,코엑스,숲/샌드위치,샐러드바,Salad Bar,일반,143,1766
Jan-16,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,262,612
Jan-16,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,690,707
Jan-16,코엑스,숲/샌드위치,흰죽,Rice Congee,일반,955,975
Jan-16,코엑스,라이스류,김치찌개정식,Set Menu with Kimchi Stew,일반,121,122
Jan-16,코엑스,라이스류,대구알탕정식,Fish Roe and Codfish Soup,일반,991,1011
Jan-16,코엑스,라이스류,나주곰탕,Beef Bone Soup,일반,219,230
Jan-16,코엑스,라이스류,공기밥,,VIP,343,1224
Jan-16,코엑스,라이스류,성게비빔밥&봄도다리쑥국(3월특선),Set Menu with Bibimbap,일반,622,631
Jan-16,코엑스,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,880,1136
Jan-16,코엑스,라이스류,중화비빔밥,Chinese-Style Bibimbap,일반,1063,1112
Jan-16,코엑스,라이스류,왕새우볶음밥,Fried Rice with King Prawns,일반,159,163
Jan-16,코엑스,라이스류,해물잡탕밥,Stir-fried Rice with Assorted Seafood,일반,589,602
Jan-16,코엑스,라이스류,LA갈비구이정식,LA-Rib Set,일반,2647,2745
Jan-16,코엑스,라이스류,대구지리정식,Set Menu with Codfish Soup,일반,145,151
Jan-16,코엑스,라이스류,차돌된장찌개,Soybean Paste Stew,일반,1343,1401
Jan-16,코엑스,라이스류,비프카레정식,Curry Rice,일반,1572,1582
Jan-16,코엑스,라이스류,발아현미밥(VIP),,VIP,29,31
Jan-16,코엑스,라이스류,보리비빔밥정식(5월특선),Set Menu with Kimchi Stew,일반,641,644
Jan-16,코엑스,라이스류,연어구이덮밥,Rice topped with Grilled Salmon,일반,870,913
Jan-16,코엑스,라이스류,세븐럭스테이크,7 Luck Steak,일반,1292,1311
Jan-16,코엑스,라이스류,훈제오리숙주볶음,Stir-fried Smoked Duck and Mung bean sprout,일반,1202,1206
Jan-16,코엑스,라이스류,우거지갈비탕,Short-rib Stew,일반,1294,1315
Jan-16,코엑스,면류,해산물스파게티,Seafood Spagetti with tomato sauce,일반,407,412
Jan-16,코엑스,면류,떡만두국(특선),Rice Cake Soup with dumplings,일반,937,970
Jan-16,코엑스,면류,라면,Ramen,일반,1581,1610
Jan-16,코엑스,면류,꽃게토마토스파게티,Seafood Pasta,일반,85,85
Jan-16,코엑스,면류,해물쟁반짜장,Seafood and Noodles with Black Soybean Sauce,일반,746,765
Jan-16,코엑스,면류,가락국수,Udon,일반,966,979
Jan-16,코엑스,VIP안주,과일(샤인머스켓)(VIP),,VIP,1242,1881
Jan-16,코엑스,VIP안주,육포(VIP),,VIP,256,315
Jan-16,코엑스,VIP안주,과일(수박)(VIP),,VIP,89,100
Jan-16,코엑스,VIP안주,웰컴트레이(7 STAR),,VIP,132,137
Jan-16,코엑스,VIP안주,전통한과(VIP),Traditional Korean Sweets,VIP,50,110
Jan-16,코엑스,VIP안주,과일(메론)(VIP),,VIP,165,220
Jan-16,코엑스,VIP안주,과일(복숭아)(VIP),,VIP,32,37
Jan-16,코엑스,VIP안주,계절과일(VIP),,VIP,2272,3276
Jan-16,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,68,98
Jan-16,코엑스,브랜디,헤네시 X.O(VIP),,VIP,124,217
Jan-16,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,2,4
Jan-16,코엑스,위스키,조니워커블루(더블)온더락,,VIP,68,89
Jan-16,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,5,8
Jan-16,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,9,12
Jan-16,코엑스,위스키,발렌타인30(더블)온더락,,VIP,87,99
Jan-16,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,3,4
Jan-16,코엑스,위스키,조니워커블루(싱글)샷,,VIP,2,5
Jan-16,코엑스,위스키,발렌타인30년(더블)샷,,VIP,24,32
Jan-16,코엑스,위스키,발렌타인17(더블)온더락,,VIP,24,30
Jan-16,코엑스,위스키,발렌타인17년(싱글)샷,,VIP,1,1
Jan-16,코엑스,위스키,발렌타인17년(더블)샷,,VIP,2,3
Jan-16,코엑스,위스키,조니워커블루(더블)샷,,VIP,11,29
Jan-16,코엑스,맥주,아사히,,일반,101,192
Jan-16,코엑스,생과일주스,생과일주스(토마토),,일반,217,605
Jan-16,코엑스,생과일주스,생과일주스(오렌지),,일반,216,337
Jan-16,코엑스,생과일주스,생과일주스(키위),,일반,417,918
Jan-16,코엑스,아이스크림,바닐라아이스크림,,일반,188,294
Jan-16,코엑스,아이스크림,초코아이스크림,,일반,37,51
Jan-16,코엑스,아이스크림,녹차아이스크림,,일반,55,96
Jan-16,코엑스,아이스크림,딸기아이스크림,,일반,86,136
Jan-16,코엑스,주류(일반용),화이트와인,,일반,193,220
Jan-16,코엑스,주류(일반용),위스키온더락(싱글),,일반,143,164
Jan-16,코엑스,주류(일반용),보드카(온더락),,일반,27,36
Jan-16,코엑스,주류(일반용),위스키온더락(더블),,일반,386,424
Jan-16,코엑스,주류(일반용),위스키스트레이트(더블),,일반,293,338
Jan-16,코엑스,주류(일반용),브랜디(일반),,VIP,56,65
Jan-16,코엑스,주류(일반용),생맥주,,일반,5633,6749
Jan-16,코엑스,주류(일반용),보드카(스트레이트),,일반,38,49
Jan-16,코엑스,주류(일반용),레드와인,,일반,802,932
Jan-16,코엑스,주류(일반용),잭다니엘 블랙,,일반,3,7
Jan-16,코엑스,주류(일반용),소주(스트레이트),,일반,39,66
Jan-16,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,55,77
Jan-16,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,72,82
Jan-16,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,19,19
Jan-16,코엑스,칵테일,위스키 워터,,일반,143,144
Jan-16,코엑스,칵테일,위스키 콕(잭콕),,일반,462,545
Jan-16,코엑스,칵테일,블랙 러시안,,일반,3,3
Jan-16,코엑스,칵테일,보드카 토닉,,일반,52,56
Jan-16,코엑스,칵테일,칼루아 밀크,,일반,4,4
Jan-16,코엑스,칵테일,스크류 드라이버,,일반,18,22
Jan-16,코엑스,칵테일,진 토닉,,일반,225,241
Jan-16,코엑스,칵테일,화이트 러시안,,일반,1,2
Jan-16,코엑스,칵테일,럼 콕,,일반,79,93
Jan-16,코엑스,칵테일,위스키 소다,,일반,154,171
Jan-16,코엑스,음료,생수(BOTTLE),,일반,964,14311
Jan-16,코엑스,음료,아이스티,,일반,650,726
Jan-16,코엑스,음료,레몬 스쿼시,,일반,904,1176
Jan-16,코엑스,음료,밀크티,,일반,136,150
Jan-16,코엑스,음료,포도주스,,일반,25,30
Jan-16,코엑스,음료,진저엘,,일반,41,44
Jan-16,코엑스,음료,유자차(VIP),,일반,137,148
Jan-16,코엑스,음료,자스민차,,일반,82,90
Jan-16,코엑스,음료,WATER,,일반,373,411
Jan-16,코엑스,음료,우유+설탕,,일반,27,28
Jan-16,코엑스,음료,토닉워터,,일반,13,16
Jan-16,코엑스,음료,홍차,,일반,265,311
Jan-16,코엑스,음료,레몬티,,일반,441,456
Jan-16,코엑스,음료,소다수,,일반,161,169
Jan-16,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,888,1172
Jan-16,코엑스,음료,중국차(보이차-주전자),,VIP,30,36
Jan-16,코엑스,음료,인삼차,,일반,1114,1168
Jan-16,코엑스,음료,핫초코(코코아),,일반,276,322
Jan-16,코엑스,음료,매실주스,,일반,80,97
Jan-16,코엑스,음료,보리차,,일반,537,574
Jan-16,코엑스,음료,펩시콜라,,일반,4769,5738
Jan-16,코엑스,음료,우유,,일반,1560,1771
Jan-16,코엑스,음료,오렌지주스,,일반,343,380
Jan-16,코엑스,음료,녹차(오차),,일반,1401,1507
Jan-16,코엑스,음료,생강차(VIP),,일반,164,171
Jan-16,코엑스,음료,토마토주스,,일반,495,529
Jan-16,코엑스,음료,꿀차,,일반,473,508
Jan-16,코엑스,음료,칠성사이다,,일반,377,402
Jan-16,코엑스,음료,대추차(VIP),,일반,56,62
Jan-16,코엑스,음료,우롱차,,일반,528,579
Jan-16,코엑스,음료,다이어트 콜라,,일반,301,360
Jan-16,코엑스,커피,블랙커피,,일반,4,4
Jan-16,코엑스,커피,아메리카노(블랙),,일반,5179,5650
Jan-16,코엑스,커피,커피(일반),,일반,5032,5450
Jan-16,코엑스,커피,에스프레소 커피,,일반,116,129
Jan-16,코엑스,커피,크림커피,,일반,198,205
Jan-16,코엑스,커피,아메리칸커피(설탕),,일반,48,60
Jan-16,코엑스,커피,카페오레(카페라떼),,일반,1104,1213
Jan-16,코엑스,커피,설탕커피,,일반,433,476
Jan-16,코엑스,커피,카푸치노 커피,,일반,621,654
Jan-16,코엑스,기타,핫식스(에너지음료),,일반,396,450
Jan-16,코엑스,기타,비타500,,일반,790,951
Jan-16,코엑스,기타,주전자(POT),,VIP,103,104
Jan-16,코엑스,기타,페리에워터(VIP),,일반,554,791
Jan-16,코엑스,기타,물수건HOT(VIP),물수건,일반,629,800
Jan-16,코엑스,기타,사탕,,일반,161,1217
Jan-16,코엑스,기타,(NO ICE),,VIP,228,257
Jan-16,코엑스,기타,슬라이스 치즈,,일반,401,501
Jan-16,코엑스,기타,꿀,,일반,102,115
Jan-16,코엑스,기타,쿠키(VIP),,일반,42,73
Jan-16,코엑스,기타,얼음잔,,일반,516,557
Jan-16,코엑스,기타,(진하게),,일반,85,88
Jan-16,코엑스,기타,(NO SUGAR),,일반,394,435
Jan-16,코엑스,기타,물수건COOL(VIP),,일반,469,565
Jan-16,코엑스,기타,초콜릿,,일반,480,2172
Jan-16,코엑스,기타,컨디션(VIP),,일반,17,37
Jan-16,코엑스,기타,(더블),,일반,171,196
Jan-16,코엑스,기타,설탕(시럽),,일반,539,601
Jan-16,코엑스,기타,목캔디,,일반,244,970
Jan-16,코엑스,기타,(머그잔),,일반,26,47
Jan-16,코엑스,기타,껌(알껌)(VIP),,일반,154,329
Jan-16,코엑스,기타,스니커즈미니바(VIP),,일반,869,1631
Jan-16,코엑스,기타,(1인분),,VIP,917,921
Jan-16,코엑스,기타,땅콩(믹스넛),,일반,2192,2535
Jan-16,코엑스,기타,에비앙워터(VIP),,일반,467,1015
Jan-16,코엑스,기타,빨대,,일반,70,80
Jan-16,코엑스,기타,광동쌍화탕,,일반,397,452
Jan-16,코엑스,기타,홍삼한뿌리(VIP),,일반,100,161
Jan-16,코엑스,기타,(연하게),,VIP,201,229
Jan-16,코엑스,기타,(유리잔),,VIP,171,186
Feb-16,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,838,1011
Feb-16,코엑스,숲/샌드위치,샐러드바,Salad Bar,일반,108,1529
Feb-16,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,749,784
Feb-16,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,659,686
Feb-16,코엑스,숲/샌드위치,흰죽,Rice Congee,일반,957,994
Feb-16,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,294,620
Feb-16,코엑스,라이스류,연어구이덮밥,Rice topped with Grilled Salmon,일반,685,705
Feb-16,코엑스,라이스류,발아현미밥(VIP),,VIP,52,52
Feb-16,코엑스,라이스류,성게비빔밥&봄도다리쑥국(3월특선),Set Menu with Bibimbap,일반,624,631
Feb-16,코엑스,라이스류,보리비빔밥정식(5월특선),Set Menu with Kimchi Stew,일반,715,727
Feb-16,코엑스,라이스류,중화비빔밥,Chinese-Style Bibimbap,일반,1007,1028
Feb-16,코엑스,라이스류,우거지갈비탕,Short-rib Stew,일반,1562,1594
Feb-16,코엑스,라이스류,세븐럭스테이크,7 Luck Steak,일반,1454,1521
Feb-16,코엑스,라이스류,LA갈비구이정식,LA-Rib Set,일반,2346,2441
Feb-16,코엑스,라이스류,비프카레정식,Curry Rice,일반,1418,1423
Feb-16,코엑스,라이스류,다슬기해장국,Snail Hangover Soup,일반,407,421
Feb-16,코엑스,라이스류,공기밥,,VIP,276,894
Feb-16,코엑스,라이스류,훈제오리숙주볶음,Stir-fried Smoked Duck and Mung bean sprout,일반,1095,1098
Feb-16,코엑스,라이스류,대구알탕정식,Fish Roe and Codfish Soup,일반,975,991
Feb-16,코엑스,라이스류,차돌된장찌개,Soybean Paste Stew,일반,1406,1531
Feb-16,코엑스,라이스류,해물잡탕밥,Stir-fried Rice with Assorted Seafood,일반,624,630
Feb-16,코엑스,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,810,1164
Feb-16,코엑스,면류,해산물스파게티,Seafood Spagetti with tomato sauce,일반,472,473
Feb-16,코엑스,면류,가락국수,Udon,일반,813,828
Feb-16,코엑스,면류,어묵우동정식,Hot Fish Noodles,일반,2,2
Feb-16,코엑스,면류,떡만두국(특선),Rice Cake Soup with dumplings,일반,51,56
Feb-16,코엑스,면류,매운떡볶이(특선메뉴),Spicy Rice Cake,일반,367,398
Feb-16,코엑스,면류,해물쟁반짜장,Seafood and Noodles with Black Soybean Sauce,일반,711,723
Feb-16,코엑스,면류,라면,Ramen,일반,1546,1567
Feb-16,코엑스,VIP안주,계절과일(VIP),,VIP,2066,2996
Feb-16,코엑스,VIP안주,과일(수박)(VIP),,VIP,95,135
Feb-16,코엑스,VIP안주,과일(샤인머스켓)(VIP),,VIP,1053,1689
Feb-16,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,83,123
Feb-16,코엑스,VIP안주,과일(메론)(VIP),,VIP,184,245
Feb-16,코엑스,VIP안주,웰컴트레이(7 STAR),,VIP,103,109
Feb-16,코엑스,VIP안주,육포(VIP),,VIP,240,319
Feb-16,코엑스,VIP안주,전통한과(VIP),Traditional Korean Sweets,VIP,60,118
Feb-16,코엑스,브랜디,헤네시 X.O(VIP),,VIP,57,143
Feb-16,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,18,31
Feb-16,코엑스,위스키,발렌타인17(더블)온더락,,VIP,21,36
Feb-16,코엑스,위스키,조니워커블루(더블)샷,,VIP,24,47
Feb-16,코엑스,위스키,발렌타인30년(더블)샷,,VIP,57,85
Feb-16,코엑스,위스키,발렌타인17년(싱글)샷,,VIP,1,3
Feb-16,코엑스,위스키,발렌타인17년(더블)샷,,VIP,11,12
Feb-16,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,5,10
Feb-16,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,5,28
Feb-16,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,20,26
Feb-16,코엑스,위스키,조니워커블루(더블)온더락,,VIP,68,107
Feb-16,코엑스,위스키,발렌타인30(더블)온더락,,VIP,58,73
Feb-16,코엑스,맥주,아사히,,일반,99,155
Feb-16,코엑스,생과일주스,생과일주스(키위),,일반,362,1203
Feb-16,코엑스,생과일주스,생과일주스(오렌지),,일반,188,267
Feb-16,코엑스,생과일주스,생과일주스(토마토),,일반,229,862
Feb-16,코엑스,아이스크림,딸기아이스크림,,일반,109,147
Feb-16,코엑스,아이스크림,녹차아이스크림,,일반,53,80
Feb-16,코엑스,아이스크림,바닐라아이스크림,,일반,220,305
Feb-16,코엑스,아이스크림,초코아이스크림,,일반,33,54
Feb-16,코엑스,주류(일반용),잭 다니엘(온더락),,일반,4,5
Feb-16,코엑스,주류(일반용),위스키온더락(더블),,일반,444,505
Feb-16,코엑스,주류(일반용),브랜디(일반),,VIP,30,41
Feb-16,코엑스,주류(일반용),화이트와인,,일반,161,170
Feb-16,코엑스,주류(일반용),보드카(온더락),,일반,20,26
Feb-16,코엑스,주류(일반용),위스키온더락(싱글),,일반,151,171
Feb-16,코엑스,주류(일반용),위스키스트레이트(더블),,일반,248,302
Feb-16,코엑스,주류(일반용),소주(스트레이트),,일반,42,89
Feb-16,코엑스,주류(일반용),레드와인,,일반,596,664
Feb-16,코엑스,주류(일반용),보드카(스트레이트),,일반,14,14
Feb-16,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,29,31
Feb-16,코엑스,주류(일반용),생맥주,,일반,4709,5365
Feb-16,코엑스,칵테일,블랙 러시안,,일반,2,2
Feb-16,코엑스,칵테일,위스키 소다,,일반,214,297
Feb-16,코엑스,칵테일,칼루아 밀크,,일반,2,2
Feb-16,코엑스,칵테일,스크류 드라이버,,일반,64,75
Feb-16,코엑스,칵테일,럼 콕,,일반,27,29
Feb-16,코엑스,칵테일,진 토닉,,일반,190,195
Feb-16,코엑스,칵테일,화이트 러시안,,일반,3,3
Feb-16,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,74,74
Feb-16,코엑스,칵테일,위스키 콕(잭콕),,일반,569,657
Feb-16,코엑스,칵테일,위스키 워터,,일반,114,121
Feb-16,코엑스,칵테일,캄파리 소다,,일반,1,1
Feb-16,코엑스,칵테일,보드카 토닉,,일반,21,22
Feb-16,코엑스,칵테일,위스키 사이다,,일반,5,5
Feb-16,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,14,17
Feb-16,코엑스,음료,소다수,,일반,189,198
Feb-16,코엑스,음료,자스민차,,일반,66,71
Feb-16,코엑스,음료,레몬 스쿼시,,일반,1117,1304
Feb-16,코엑스,음료,매실주스,,일반,53,82
Feb-16,코엑스,음료,생강차(VIP),,일반,182,208
Feb-16,코엑스,음료,꿀차,,일반,344,379
Feb-16,코엑스,음료,토닉워터,,일반,11,11
Feb-16,코엑스,음료,중국차(보이차-주전자),,VIP,35,44
Feb-16,코엑스,음료,우롱차,,일반,617,706
Feb-16,코엑스,음료,포도주스,,일반,37,73
Feb-16,코엑스,음료,핫초코(코코아),,일반,325,343
Feb-16,코엑스,음료,아이스티,,일반,701,793
Feb-16,코엑스,음료,홍차,,일반,323,425
Feb-16,코엑스,음료,우유+설탕,,일반,69,77
Feb-16,코엑스,음료,보리차,,일반,516,565
Feb-16,코엑스,음료,WATER,,일반,387,572
Feb-16,코엑스,음료,생수(BOTTLE),,일반,739,11082
Feb-16,코엑스,음료,다이어트 콜라,,일반,278,329
Feb-16,코엑스,음료,진저엘,,일반,43,45
Feb-16,코엑스,음료,오렌지주스,,일반,330,435
Feb-16,코엑스,음료,밀크티,,일반,133,149
Feb-16,코엑스,음료,우유,,일반,1295,1438
Feb-16,코엑스,음료,레몬티,,일반,387,432
Feb-16,코엑스,음료,토마토주스,,일반,441,478
Feb-16,코엑스,음료,칠성사이다,,일반,458,484
Feb-16,코엑스,음료,펩시콜라,,일반,4616,5263
Feb-16,코엑스,음료,인삼차,,일반,1112,1205
Feb-16,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,875,1082
Feb-16,코엑스,음료,유자차(VIP),,일반,110,146
Feb-16,코엑스,음료,대추차(VIP),,일반,89,126
Feb-16,코엑스,음료,녹차(오차),,일반,1324,1463
Feb-16,코엑스,커피,카푸치노 커피,,일반,452,470
Feb-16,코엑스,커피,아메리카노(블랙),,일반,5182,5770
Feb-16,코엑스,커피,설탕커피,,일반,371,384
Feb-16,코엑스,커피,에스프레소 커피,,일반,204,235
Feb-16,코엑스,커피,아이스커피(블랙),,일반,4,4
Feb-16,코엑스,커피,크림커피,,일반,156,159
Feb-16,코엑스,커피,아메리칸커피(설탕),,일반,46,49
Feb-16,코엑스,커피,블랙커피,,일반,2,2
Feb-16,코엑스,커피,카페오레(카페라떼),,일반,887,997
Feb-16,코엑스,커피,아이스커피(일반),,일반,3,3
Feb-16,코엑스,커피,커피(일반),,일반,4848,5293
Feb-16,코엑스,기타,주전자(POT),,VIP,105,130
Feb-16,코엑스,기타,빨대,,일반,50,92
Feb-16,코엑스,기타,얼음잔,,일반,419,478
Feb-16,코엑스,기타,에비앙워터(VIP),,일반,447,963
Feb-16,코엑스,기타,(더블),,일반,111,124
Feb-16,코엑스,기타,(연하게),,VIP,330,364
Feb-16,코엑스,기타,(NO SUGAR),,일반,263,282
Feb-16,코엑스,기타,꿀,,일반,94,161
Feb-16,코엑스,기타,땅콩(믹스넛),,일반,2137,2511
Feb-16,코엑스,기타,초콜릿,,일반,471,2571
Feb-16,코엑스,기타,쿠키(VIP),,일반,20,43
Feb-16,코엑스,기타,스니커즈미니바(VIP),,일반,750,1233
Feb-16,코엑스,기타,(머그잔),,일반,26,58
Feb-16,코엑스,기타,물수건HOT(VIP),물수건,일반,385,498
Feb-16,코엑스,기타,설탕(시럽),,일반,435,667
Feb-16,코엑스,기타,물수건COOL(VIP),,일반,414,561
Feb-16,코엑스,기타,(1인분),,VIP,925,935
Feb-16,코엑스,기타,페리에워터(VIP),,일반,519,637
Feb-16,코엑스,기타,홍삼한뿌리(VIP),,일반,116,169
Feb-16,코엑스,기타,핫식스(에너지음료),,일반,293,319
Feb-16,코엑스,기타,슬라이스 치즈,,일반,394,509
Feb-16,코엑스,기타,(진하게),,일반,92,98
Feb-16,코엑스,기타,광동쌍화탕,,일반,344,394
Feb-16,코엑스,기타,(NO ICE),,VIP,236,265
Feb-16,코엑스,기타,비타500,,일반,861,967
Feb-16,코엑스,기타,(유리잔),,VIP,207,225
Feb-16,코엑스,기타,목캔디,,일반,192,1001
Feb-16,코엑스,기타,사탕,,일반,164,1303
Feb-16,코엑스,기타,컨디션(VIP),,일반,21,32
Feb-16,코엑스,기타,껌(알껌)(VIP),,일반,206,376
Mar-16,코엑스,숲/샌드위치,흰죽,Rice Congee,일반,1110,1131
Mar-16,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,839,918
Mar-16,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,324,700
Mar-16,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,881,910
Mar-16,코엑스,숲/샌드위치,샐러드바,Salad Bar,일반,241,1764
Mar-16,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,936,1086
Mar-16,코엑스,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,1043,1475
Mar-16,코엑스,라이스류,해물잡탕밥,Stir-fried Rice with Assorted Seafood,일반,682,698
Mar-16,코엑스,라이스류,성게비빔밥&봄도다리쑥국(3월특선),Set Menu with Bibimbap,일반,871,881
Mar-16,코엑스,라이스류,중화비빔밥,Chinese-Style Bibimbap,일반,1007,1043
